target,ids,date,flag,user,text
0,2229695647,Thu Jun 18 16:04:43 PDT 2009,NO_QUERY,cristirivera,JONAS BROTHERS NEW CD SOLD OUT  couldnt buy it !
4,1977103193,Sat May 30 20:06:34 PDT 2009,NO_QUERY,WalkingHorse,@coonassdotcom *hand to ear* waiting... 
4,1468435212,Tue Apr 07 01:39:05 PDT 2009,NO_QUERY,Peeturds,"@emotionalpedant Thanks EP. For a man at home alone, Blip is a godsend. Mwah "
4,1685872687,Sun May 03 02:31:54 PDT 2009,NO_QUERY,markRussell,"Working on a conf' paper - relating to *feedback*, roll on Bank hols weekend  No run for me today - but lots of exercise yesterday - yay!"
4,1993973532,Mon Jun 01 11:12:51 PDT 2009,NO_QUERY,Timber_,just placed my order for  medifast! it should arrive in 5 - 7 business days 
0,2254149143,Sat Jun 20 09:18:11 PDT 2009,NO_QUERY,etothemajor,The rain is here.  Weak. Posted about Dough Rollers. About to do &quot;work.&quot;
4,1970544495,Sat May 30 04:17:29 PDT 2009,NO_QUERY,Trixie75,@luckyvalentine Awwwww how cute... someone's got a special lady friend worth mentioning! I'm sooo happy for you! Seriously! 
0,1881438407,Fri May 22 04:39:57 PDT 2009,NO_QUERY,annasaccone,@bubblegarm i am in london next wednesday not friday   i wish i could have met you!! how are you feeling??
4,1983657354,Sun May 31 13:34:45 PDT 2009,NO_QUERY,alicia1039,This is the third time this week I've watched Beauty and the Beast. Haha. 
4,1836063864,Mon May 18 07:18:01 PDT 2009,NO_QUERY,sahilriz,@sahilk : can't commit full-time right now... Can work on guest articles sometimes... Lemme know what you're looking for.. 
0,2244444604,Fri Jun 19 14:45:17 PDT 2009,NO_QUERY,electr0magnet,"thinks halfwitt should have gone, not ciaron "
4,1978247598,Sat May 30 22:49:20 PDT 2009,NO_QUERY,jedbramwell,"@ZackRabbit actually, I do live in da woods - you'll see in the coming pics soon! "
4,1984516689,Sun May 31 15:15:39 PDT 2009,NO_QUERY,matildAAAH,"COME ON PEOPLE!!! there's like, 800 votes in it!! everyone vote every twenty minutes and #GetGiBackInTheLead  xox."
4,1975279382,Sat May 30 14:49:33 PDT 2009,NO_QUERY,charliestyr,@laingrithdz Met a fellow 500 owner at the petrol 'gas' station today had a nice chat. They had a white one with an opening sunroof! 
0,2222026791,Thu Jun 18 06:23:08 PDT 2009,NO_QUERY,snappingturtle,@za5 i will have to pass on this one  sorry! thx 4 the invite tho 
0,1994019221,Mon Jun 01 11:17:11 PDT 2009,NO_QUERY,MishGoddess,@misserika LOL She looked STONED lol  I wanna move back to Miami  I goto FAU though
4,1979179306,Sun May 31 01:57:31 PDT 2009,NO_QUERY,iwannabeacowboy,Told my manager I wouldn't get drunk tonight.  JOKES ON HIM...Jungle juice with some of my favorites   Birthday party today? YES
4,1979140821,Sun May 31 01:48:13 PDT 2009,NO_QUERY,BeauGiles,Wiping my iPhone and MacBook clean for the week ahead. 
0,1972591463,Sat May 30 09:30:49 PDT 2009,NO_QUERY,GillClough,Just finished paper from thesis on Geocaching in time for 1/6 deadline. I hate journals that don't support endnote refs! Done em by hand 
4,1932328385,Tue May 26 21:15:06 PDT 2009,NO_QUERY,johnhboyer,"@CaTaxRevolt If you twitter this much, you are living a podcast lifestyle. "
4,1976120858,Sat May 30 16:37:52 PDT 2009,NO_QUERY,PapaRoachGirl94,@paparoach Thanks Jacoby!! Graduation was really nerve-wracking for me. I'm so nervous about high-school! But thanks for the congrats! 
0,2237736957,Fri Jun 19 06:16:57 PDT 2009,NO_QUERY,EcMx,'the boy in the stripped pajamas' is the saddest film ever 
0,2259052082,Sat Jun 20 16:56:23 PDT 2009,NO_QUERY,anteaisaplus,I'm irritated..... As always..... When I get off of a flight..... It didn't help that the turbulance were crazy.  I need a nap...
4,1980618404,Sun May 31 07:14:04 PDT 2009,NO_QUERY,NathanFlores17,@StephanieLynne7 Yup exactly  Celebrate it with a cold one!
4,1992912986,Mon Jun 01 09:31:35 PDT 2009,NO_QUERY,SHRIMPTONCOUTUR,@susiebubble hey - did you ever get my return email? I have the distinct feeling we lost some emails to cyber space  
4,2015267959,Wed Jun 03 04:11:33 PDT 2009,NO_QUERY,whorgasm,"Just ate oj and chocolate chip pancakes, Yum "
4,1997694424,Mon Jun 01 17:17:47 PDT 2009,NO_QUERY,Mrs_ESTMR,"@tamij saw y'all talkin about it so I took a look, BRAVO @Sideache ! You've captured Princess Tami's essence!  #hhrs #tcot #hcb"
4,1880027954,Thu May 21 23:52:33 PDT 2009,NO_QUERY,chrisridd,@jimgris my wife loves the new user group T-shirt design - so *officially* it is a good job  #LOSUG
0,2061380853,Sat Jun 06 20:44:57 PDT 2009,NO_QUERY,FranQuintanilla,i wanna cry! i'm so ugly 
4,2052659917,Sat Jun 06 01:31:45 PDT 2009,NO_QUERY,Tanya_xO,Up for my late start 
4,1969899704,Sat May 30 01:39:17 PDT 2009,NO_QUERY,kryztle_16,Thank God I passed but I'm sad for the 6 who didn't make it. June 15. I'll BE in the SENIOR class when the term starts. 
4,2003186301,Tue Jun 02 06:03:10 PDT 2009,NO_QUERY,Brittjuhh,Now english class 
4,1676128435,Fri May 01 21:10:22 PDT 2009,NO_QUERY,kbotz,Can't wait for the big Birthday BBQ on Sunday! Hairstylist know how to get crazy 
0,2039733661,Thu Jun 04 22:40:13 PDT 2009,NO_QUERY,pete_c,"@Taddy69 we have our twitter fishing trip! Although it's not looking promising at the mo  which 600 do you own? Sorry, forgotten..."
4,1793702918,Thu May 14 03:41:46 PDT 2009,NO_QUERY,MorningstarRock,@ponor I don't think so lol. At least not for me. 
4,1687900229,Sun May 03 09:51:59 PDT 2009,NO_QUERY,healthyirishman,@tipp_princess done 
4,2062079486,Sat Jun 06 22:17:08 PDT 2009,NO_QUERY,Gabiilee,@steph1985 good morning 
0,2181968514,Mon Jun 15 12:32:36 PDT 2009,NO_QUERY,DylanRobertson,Also football camp and practice and combine #2 in July so very busy 
0,2215889507,Wed Jun 17 18:45:06 PDT 2009,NO_QUERY,Osideous,@BrandiCaliff 
4,2053589848,Sat Jun 06 05:04:32 PDT 2009,NO_QUERY,daniellep_,PROM WEEKENDDD. dts til monday 
4,1993947351,Mon Jun 01 11:10:29 PDT 2009,NO_QUERY,andrewjak,@mynameisgui I thought so too for a moment  L4D 2 ;)
4,2062915734,Sun Jun 07 00:43:53 PDT 2009,NO_QUERY,hitokirivader,@SinkBreaker WELL GOOD THING I'M AWAKE TOO.  Hello Chelsea.
4,1991083999,Mon Jun 01 06:22:13 PDT 2009,NO_QUERY,Avvmo,@couver87 of course!   you should update more often  
0,2072270996,Sun Jun 07 20:42:31 PDT 2009,NO_QUERY,TheFisster,@JONATHANRKNIGHT thanks 4 doing that. if it wasnt 4 @STELTFUL id never know u had twit. y u guys not performng in nyc this summer? bummer 
4,2007744265,Tue Jun 02 13:05:19 PDT 2009,NO_QUERY,Vvash,Planning a lighting design for a webseries in DC...really hard to do when I haven't seen locations yet but I'll make it work 
0,1985813922,Sun May 31 17:49:29 PDT 2009,NO_QUERY,blooble,@kasrael Not a delicious dumpling 
4,1983623339,Sun May 31 13:30:50 PDT 2009,NO_QUERY,lyricsgrl7,BOC! doesn't get much better than that  â« http://blip.fm/~7e20c
0,2235557182,Fri Jun 19 01:30:07 PDT 2009,NO_QUERY,cassiexmarie,my throat is killing me but i wanna go to the beach! ugh why me! GD! 
4,2191160271,Tue Jun 16 04:39:44 PDT 2009,NO_QUERY,rebeccaboffey,ugly bettyyyyy wednesday 24th june C4 at 10pm! that is to be said in a sing songy way! 
4,1970805020,Sat May 30 05:16:21 PDT 2009,NO_QUERY,mariumasad,is waiting for the fa cup final come on chelsea  ktbffh!
4,2032750651,Thu Jun 04 11:42:50 PDT 2009,NO_QUERY,stickypop,@_MrBrightside dont forget the tissues!  Haha
4,1880059595,Thu May 21 23:58:36 PDT 2009,NO_QUERY,dcummins,At Jon's wedding - rain has held off! Great day and going to be a big night 
0,2251804936,Sat Jun 20 04:37:58 PDT 2009,NO_QUERY,Pengyn,"@XakliaAeryn Nowhere glamerous I'm afraid  Have to go help clearout my new room @ the new place, it's currently loaded with junk."
0,1835802469,Mon May 18 06:46:54 PDT 2009,NO_QUERY,jen_parsons,"Happy Monday all - home sick today. I guess spending all that time in the wet, rainy weather this weekend wasn't smart "
4,2001426765,Tue Jun 02 00:50:57 PDT 2009,NO_QUERY,changdice,"@iheartmeowing Oh, and how old are you? I'm turning 18 in a week though lol "
0,1792511286,Wed May 13 23:21:20 PDT 2009,NO_QUERY,Prangaloni,@nodabear89 @Cmacbrohn87 awww is he okay?  nd we know were special lol we come in pairs too just like a nut sack lmao
4,1969581212,Sat May 30 00:30:29 PDT 2009,NO_QUERY,ronvanrutten,@NathanFillion  come to Holland while you're in the area! I'll do a free photoshoot in Rotterdam too 
0,1979582022,Sun May 31 03:40:06 PDT 2009,NO_QUERY,abbieeeee,So warmm and I'm working again 
4,1679349027,Sat May 02 09:08:25 PDT 2009,NO_QUERY,breeze80,"@tracyk527 thanks doll. I've got your SS on the reminder sheet. I just hope that at least one, if not both the kids are napping. "
4,1556090780,Sat Apr 18 21:36:56 PDT 2009,NO_QUERY,VivaGlamGal,@murphylee Great job tonight - y'all killed it!! 
4,1979990316,Sun May 31 05:17:28 PDT 2009,NO_QUERY,infection4realz,@omnictionarian @QJacobson WOOHOOO!! ROADTRIP! 
0,1553771361,Sat Apr 18 15:10:02 PDT 2009,NO_QUERY,nostalgia1970,Trucks and cars &quot;braving&quot; the flooded street are stalling. I think I'll be here awhile. 
4,2014925524,Wed Jun 03 03:08:22 PDT 2009,NO_QUERY,richardescobar,"@misha11 Just below the search box there should be a link that says, &quot;Google.com in English&quot;. "
4,2014372268,Wed Jun 03 01:18:42 PDT 2009,NO_QUERY,grlpenguin,"Hectic day ahead. body &amp; brain exercise, lunch with DP &amp; work. Currently eating honeyontoast yum, &amp; having quality time with Casper "
0,2296824130,Tue Jun 23 09:39:49 PDT 2009,NO_QUERY,wbahner,@seriouslysweet Oh no... 
4,1835818153,Mon May 18 06:48:52 PDT 2009,NO_QUERY,yvettemommsen,Wondering how many of my mates will get hooked on Twitter 
0,2058240380,Sat Jun 06 14:32:46 PDT 2009,NO_QUERY,kschoeneick,"@richshupe darn I'll miss it, I get in at 4:03 "
0,2234077873,Thu Jun 18 22:23:26 PDT 2009,NO_QUERY,MANEE323,Stuck in the dodgers parking lot  Damn traffic : /
0,1833439291,Sun May 17 23:17:20 PDT 2009,NO_QUERY,keism,I'm going to miss my twin.  Say hi to Wisconsin for me Mr. Wesley Farnsworth.
4,1933046110,Tue May 26 22:51:27 PDT 2009,NO_QUERY,Christiegarcia,@lonniehodge Sounds Interesting!! Hope you have a great time! 
0,1932560760,Tue May 26 21:43:13 PDT 2009,NO_QUERY,congyuan,what if my sims get h1n1 too 
0,1881306138,Fri May 22 04:16:05 PDT 2009,NO_QUERY,mathetescj,Getting the house tidy ready for estate agent 
4,1979336845,Sun May 31 02:36:36 PDT 2009,NO_QUERY,oceanparkw,@gfalcone601 morning Gi  hmm do you know what breed the lovely Presley is? Is it French Bulldog? ahh curious!! he's so cute xxx
4,1832391381,Sun May 17 20:43:41 PDT 2009,NO_QUERY,narcarsiss,@PatrickMoorhead Do you like this one better check profile  i can change it back
0,1693758352,Sun May 03 23:40:19 PDT 2009,NO_QUERY,YodelTrampoline, my intert didnt cahgne im sad.
4,1882798541,Fri May 22 07:30:17 PDT 2009,NO_QUERY,wendilynnmakeup,Last Day In The Desert!!!!!! 
4,1983623700,Sun May 31 13:30:53 PDT 2009,NO_QUERY,elihatlehol,@StineWith herrrrrliiig! 
4,2193403155,Tue Jun 16 08:24:41 PDT 2009,NO_QUERY,GodFirst08,@dametokillfor Definitely shouldn't be ashamed! 
0,1978181544,Sat May 30 22:38:48 PDT 2009,NO_QUERY,Rebecca_Bourque,Lost out on the motorbike lessons and @marcmcpherson is disappointed in me. Silent Auction #Fail 
4,1970308707,Sat May 30 03:19:37 PDT 2009,NO_QUERY,LanceJoshua,@DavidArchie me too! i really find the trailer very interesting! wow. your life is soo hectic now eh? Good luck! 
4,1978091991,Sat May 30 22:25:18 PDT 2009,NO_QUERY,redrobinrockn,"@KansasLady51 U r welcome sweetie, loved the tune. "
4,1983693942,Sun May 31 13:39:06 PDT 2009,NO_QUERY,pattyboombatty,watching get rich or did tryin' with my daughter 
0,2216528100,Wed Jun 17 19:36:15 PDT 2009,NO_QUERY,lindazgreat,@yesqueenTB that movie made me cryyy !!!! 
4,2174441942,Sun Jun 14 22:33:38 PDT 2009,NO_QUERY,lisathediva,in honor of genesis got my baby pic up 
0,1692053041,Sun May 03 19:10:35 PDT 2009,NO_QUERY,Jen_Ken,Back home and on the couch where I belong. Too bad I missed dinner with the kid though. 
4,1754764052,Sun May 10 07:18:51 PDT 2009,NO_QUERY,rosyblue,"@TheDailyBlonde Happy Mother's Day to YOU, Cheryl!!! "
4,1680309923,Sat May 02 11:23:09 PDT 2009,NO_QUERY,tromboneforhire,@vaporofnuance Haha. Well you teach me programming and I'll show you some music history 
0,2018151760,Wed Jun 03 09:31:07 PDT 2009,NO_QUERY,BanditLeeWayLvr,@madisongray I'mso so sorry for yourbrother's disappearence!!  
4,1823049357,Sat May 16 20:59:52 PDT 2009,NO_QUERY,OneCrazyCajun,thinks that 2nite has been 1 crazy nite and it has just begun.........oh yea 
4,1995469478,Mon Jun 01 13:32:25 PDT 2009,NO_QUERY,mayhemchaos,I HOPE my HOA sends me a letter like this http://tr.im/n5jW - I'll sue SO QUICKLY 
4,2050005641,Fri Jun 05 17:53:44 PDT 2009,NO_QUERY,Kimica12,@juliathu Yayyyyy boiling crab and the lakers and family hehehe  I'm gonna try to bring a whole car full up!
4,2062313638,Sat Jun 06 22:53:15 PDT 2009,NO_QUERY,ChristineRose4,"still learning how to tweet...is that right?   Good night,  John Boy!"
4,1988947208,Sun May 31 23:51:31 PDT 2009,NO_QUERY,Jenna_Hoff,"Goodnight everyone, hope you all dream something awesome. "
0,2262220470,Sat Jun 20 22:06:05 PDT 2009,NO_QUERY,babylizz,i really wish i had a legit boyfriend. 
0,2212062897,Wed Jun 17 13:37:42 PDT 2009,NO_QUERY,Liam_Mouse,What a fucking prick!!!! He had no idea that was comeing to him.....and now my knuckles hurt! 
4,1572843404,Mon Apr 20 22:45:27 PDT 2009,NO_QUERY,ottic,listening to the &quot;Forastiere&quot; live cd/dvd-box now! excellent stuff out on candyrat records 
4,2176632102,Mon Jun 15 04:22:31 PDT 2009,NO_QUERY,spangly_pink,is listening to Ray and is now a bit more cheerful after bare texts 
0,1565319320,Mon Apr 20 06:28:06 PDT 2009,NO_QUERY,abrimager,I think I already gave up before this day started.  
0,2325197864,Thu Jun 25 04:58:43 PDT 2009,NO_QUERY,shedevil85,Having a really crappy day today  Need cheering up
0,2206744269,Wed Jun 17 06:59:47 PDT 2009,NO_QUERY,TheBlisschick,"oh, my poor tongue is so sore from my new bottom retainer....OUCH.  "
4,1990754492,Mon Jun 01 05:39:59 PDT 2009,NO_QUERY,jstreete,@NaezusChrist no complaints Eb... Those were Stevie Wonder lyrics. 
4,2054048632,Sat Jun 06 06:25:28 PDT 2009,NO_QUERY,Coyoteband,Hearing the preview of the new EP later!!  Should be ready for your beautiful ears to hear soon!
4,2052704885,Sat Jun 06 01:42:06 PDT 2009,NO_QUERY,janeypoo,"@michikoy YES! I have a meeting at 9 in the morning so I'll probably there the entire day. Lunch, please? "
4,2049764353,Fri Jun 05 17:27:32 PDT 2009,NO_QUERY,MarianaRCarter,"Brian , welcome to Twitter !! haha '  @brian_littrell"
4,1881901457,Fri May 22 05:49:04 PDT 2009,NO_QUERY,memizz,Jensen Ackles' on Smallville (old episode) Love it  Jensen's the best!!
0,1984778407,Sun May 31 15:47:25 PDT 2009,NO_QUERY,kidkandy123,We are over staffed  I could be sleeping
4,1962116231,Fri May 29 10:32:53 PDT 2009,NO_QUERY,lewishowes,Any videographers in Columbus or Cleveland want to do a 2 hour paid shoot of a workshop?  @ reply me 
4,1835297750,Mon May 18 05:39:31 PDT 2009,NO_QUERY,DarkPiano,@suesshirtshop Hey Sue! How is your morning and how was your weekend? 
4,1880720287,Fri May 22 02:15:26 PDT 2009,NO_QUERY,marsherlin,"@fanabana Sorry babe, didn't see your text till late. We'll meet up next week or something? "
4,1676339924,Fri May 01 21:45:32 PDT 2009,NO_QUERY,petxpert,A BIG Welcome to my newest followers! Thank you. 
0,1977343304,Sat May 30 20:45:13 PDT 2009,NO_QUERY,xgwynethxnerdx,i wanted a mushroom tamal. i got a green tamal instead  i was so upset
4,1833587675,Sun May 17 23:46:30 PDT 2009,NO_QUERY,JasperWHale,@MaryAliceHale Sounds like a plan.  I think we should.
4,1977641280,Sat May 30 21:23:12 PDT 2009,NO_QUERY,passionsista,@MadysonDesigns Same to you  Enjoy your Sunday!!!
0,2234652894,Thu Jun 18 23:28:32 PDT 2009,NO_QUERY,brandyangelique,@MOTSBand no I haven't ben there but I dare say I tried once! To no avail 
4,2015570994,Wed Jun 03 05:00:25 PDT 2009,NO_QUERY,bea_834,watch videos of @meganandliz on youtube! they're simply awesome 
4,2051204294,Fri Jun 05 21:06:34 PDT 2009,NO_QUERY,JayAreEmm,"Oh, hi, Internets. Been at my little brother's new apartment all day. "
0,2214745873,Wed Jun 17 17:10:29 PDT 2009,NO_QUERY,musicholic1997,I miss my school 
0,1994652998,Mon Jun 01 12:15:11 PDT 2009,NO_QUERY,Salima111,ive been listening to the same song by daft punk for hours now 
0,2005596026,Tue Jun 02 09:55:24 PDT 2009,NO_QUERY,randyrpotts,"the sixth sheik's sheep is sick, just like me "
0,2288786083,Mon Jun 22 19:37:02 PDT 2009,NO_QUERY,DickeyJones,In class 
0,2013392572,Tue Jun 02 22:34:00 PDT 2009,NO_QUERY,daver,"@BarbaraBoser hmmm, another reason to want a Wii and with a 5yo in the house, another reason to not get one "
0,2324483736,Thu Jun 25 03:16:12 PDT 2009,NO_QUERY,RianNewman,@simzawastaken it is so... 
4,1965316170,Fri May 29 15:42:18 PDT 2009,NO_QUERY,Misssosy,"me is off to bed,, see you on Sunday inshalllah after the exam, pray for me please.. Goodnight  "
4,2180798081,Mon Jun 15 10:57:35 PDT 2009,NO_QUERY,lotukss,finally its sunny   #squarespace
4,1988841649,Sun May 31 23:31:58 PDT 2009,NO_QUERY,MissShonah,@whitsundays oh!They messy little things aren't they!It's looking great! 
0,1795858970,Thu May 14 08:29:22 PDT 2009,NO_QUERY,racstar,"@IsabellaPadilla I miss you too, baby "
4,2072409502,Sun Jun 07 20:58:22 PDT 2009,NO_QUERY,delightfuldiva,Memory Foam is calling me... A bazillion blessings to you all.  Good Night 
0,1977316507,Sat May 30 20:40:40 PDT 2009,NO_QUERY,x_Snickers_x,@KillerKara I have had a Migraine all day. lol. It sucks.  Hope yours goes away soon.
0,2058191856,Sat Jun 06 14:26:59 PDT 2009,NO_QUERY,AnthonyRanieri,@CelicaAaron: not Sam Ash 
4,1967640208,Fri May 29 19:57:05 PDT 2009,NO_QUERY,Darcie_Lynn,@Pinkbella77  Thanks   Love you too!!  xoxoxo
4,1564714026,Mon Apr 20 04:39:27 PDT 2009,NO_QUERY,AngelHuggz,Good morning peeps &amp; tweeps! May you have a g8 Mon! That's it for now. @ work &amp; in slow-mo mood! 
0,1999511662,Mon Jun 01 20:20:47 PDT 2009,NO_QUERY,nicoleyazzetti,"@stephwin yea when I watched brea I cried because I miss thomas.I like tc and all,but he won't be as good as Thomas to me "
4,1880972399,Fri May 22 03:09:11 PDT 2009,NO_QUERY,inrsoul,@wahliaodotcom huh photoshoot? what when where? lemme know! 
0,1983166964,Sun May 31 12:38:00 PDT 2009,NO_QUERY,GlennW,I'm not cheating  i wait until we give the paper away before i test the twitterati  i no cheat!
4,1964374184,Fri May 29 14:08:06 PDT 2009,NO_QUERY,KidSisterMelisa,@SpoiledBrat34 1st wk of aug! 
0,2013935779,Tue Jun 02 23:59:51 PDT 2009,NO_QUERY,decemberforth,Haha I growled at my dog and she tilted her head and gave me the 'wtf is wrong with you' look then walked away 
4,2072352544,Sun Jun 07 20:51:45 PDT 2009,NO_QUERY,hisharai,---&gt; I Think Everyone Should Pitch In To My &quot;Get Me To Iowa Fund&quot; 
0,2054952065,Sat Jun 06 08:24:37 PDT 2009,NO_QUERY,AmyLCooley,Finally able to have a morning at home  someone drank my tea though 
4,1831958011,Sun May 17 19:51:34 PDT 2009,NO_QUERY,geauxshay,"Sushi, edamame, Midori sours... and Desperate Housewives! It doesn't get much better than this! "
0,1880063703,Thu May 21 23:59:23 PDT 2009,NO_QUERY,deedeeamin,is having a major soar throat. 
0,1981109249,Sun May 31 08:26:19 PDT 2009,NO_QUERY,ameliaaajjjj,I wish I was 12 + had no exams + could listen to Jason mraz + play in the garden 
0,2324566888,Thu Jun 25 03:29:20 PDT 2009,NO_QUERY,lovelysan,My computer kept restarting by itself this morning. Hope it's not dying  .
0,2188499654,Mon Jun 15 22:00:42 PDT 2009,NO_QUERY,rockstarsttm,"I hateeee Jason Dolley's new hair!!!  I don't like him anymore, @aerinlim"
0,1770648373,Mon May 11 21:52:44 PDT 2009,NO_QUERY,servoweb,is not all that broken hearted. Didn't want to jinx it but I had a pretty strong feeling it was over after game 4's loss. 
0,1962684291,Fri May 29 11:27:42 PDT 2009,NO_QUERY,LouisTwitton,@redassyellabone It's time to be all u can be like the reserves....I lost one.  
4,1794359353,Thu May 14 05:37:38 PDT 2009,NO_QUERY,chigley101,Back to the library I go! For another English Lit. revision session 
0,2209327250,Wed Jun 17 10:15:53 PDT 2009,NO_QUERY,toklurik,Talk about being thrown off. Gotta get my head straight. 
4,2001742854,Tue Jun 02 01:55:16 PDT 2009,NO_QUERY,LostInTangent,@davidfowl There can be only one! Envy Code R 
0,1824776192,Sun May 17 02:52:59 PDT 2009,NO_QUERY,jonnysmash123,4 minutes later....................still doin the same thing   
4,2053491510,Sat Jun 06 04:44:45 PDT 2009,NO_QUERY,SarahLovesJls,"@Team_Castiel lol yer me too, its great...... i smile every time i get a message through to say hes tweeted *giggles* "
0,1960447564,Fri May 29 07:58:47 PDT 2009,NO_QUERY,luv4svu,@hollypop04 mmm  Where is it Holly?
4,2048157624,Fri Jun 05 14:45:09 PDT 2009,NO_QUERY,breeziebri,@chicagocali15 I LOVE ur new pic!! It makes me wanna party 
0,2181918781,Mon Jun 15 12:28:37 PDT 2009,NO_QUERY,domness,Hmm.. AIM isn't connecting 
4,1977910584,Sat May 30 21:59:23 PDT 2009,NO_QUERY,cggarcia,@JonathanRKnight Where did you go with TOC? I just went by Pinkberry and thought of you  XOXO Good night!
0,2060378920,Sat Jun 06 18:47:42 PDT 2009,NO_QUERY,samanthadee,meriwether didn't play long enough 
4,2002477563,Tue Jun 02 04:19:49 PDT 2009,NO_QUERY,StandingFirmCM,@bobhallam Good morning  YW . You tweet and run in the morning. Busy day ahead?
4,1676893266,Fri May 01 23:36:29 PDT 2009,NO_QUERY,ZeroPrizeTags,"@RoundUncut you sign up, and fill out atleast 1 offer. We understand how people back off when it comes to this but some are free &amp; easy "
0,2255537359,Sat Jun 20 11:24:47 PDT 2009,NO_QUERY,SaharJ25,2 more days= FREEEEDOMMM (yes im still imprisone din my room studying biology   ...dont 4gt me everyone)
4,2178298318,Mon Jun 15 07:29:40 PDT 2009,NO_QUERY,killingdance,@VincentMA downtown in an office afsc 
0,1880643904,Fri May 22 01:59:00 PDT 2009,NO_QUERY,allquirknoplay,@farocks 31st May! I won't be in SG though!  Check out http://www.museums.com.sg/imd09/index.htm
4,2053482539,Sat Jun 06 04:42:48 PDT 2009,NO_QUERY,Maiseyjon,@gracefulstalker http://twanalyst.com/maiseyjon haha it called me likable 
4,2190655082,Tue Jun 16 03:21:09 PDT 2009,NO_QUERY,laurajoklsowter,have got a coffee afternoon at school. I don't even drink coffee... at least I can enjoy the cake 
0,1967127492,Fri May 29 19:01:23 PDT 2009,NO_QUERY,kattthaynes,Packing 
0,2324714630,Thu Jun 25 03:51:59 PDT 2009,NO_QUERY,bkmacdaddy,"@mistygirlph Just going to say hi to you &amp; you're leaving!  Have a great rest of your day, my dear! Hope all is well! "
0,2013738966,Tue Jun 02 23:26:42 PDT 2009,NO_QUERY,morristhebear,It was a good 7 years. 
0,2225665799,Thu Jun 18 11:00:09 PDT 2009,NO_QUERY,norma_28,Hey @WSDaily OMG! I was just now able to get the USA score  NOW WHAT HAPPENS?   (World Soccer Daily live &gt; http://ustre.am/2BRR)
0,2326161833,Thu Jun 25 06:38:36 PDT 2009,NO_QUERY,edwilde,"setting up a shiney new 24&quot; iMac, unfortunately not for me to use...only administer "
0,2325463115,Thu Jun 25 05:29:54 PDT 2009,NO_QUERY,RachelJamie,"just watched Secret Life, almost cried "
4,2063708552,Sun Jun 07 03:45:56 PDT 2009,NO_QUERY,CarlyPatterson,@shaunmenary thanks shaun  boat time when I get back?! Lol
0,2328937955,Thu Jun 25 10:09:43 PDT 2009,NO_QUERY,marabosanac,I have a tooth-ache. 
4,1881618952,Fri May 22 05:08:36 PDT 2009,NO_QUERY,fairsnape,@kateadams will that fruit iphones 
0,1695963068,Mon May 04 07:19:35 PDT 2009,NO_QUERY,BlacknGold09,doing learndirect 
0,1991438295,Mon Jun 01 07:02:21 PDT 2009,NO_QUERY,jessicajonassss,Sitting alone in Tabby's room. . . 
0,2232194075,Thu Jun 18 19:34:50 PDT 2009,NO_QUERY,friskykillface,"wtf happened, jtv is down it keeps telling me &quot;it's temporarily unavailable, please try again later&quot;.      I'm missing The Waterboy"
0,2188754796,Mon Jun 15 22:29:57 PDT 2009,NO_QUERY,hschottm,"This one I ordered last friday and tomorrow I am away the whole day, buahaha  Planned to bring my old Pro to the service for repair."
4,1827980930,Sun May 17 11:50:48 PDT 2009,NO_QUERY,DarkPiano,@VickiElam Haha thanks Vicki! Back atcha! 
0,2186363953,Mon Jun 15 18:44:01 PDT 2009,NO_QUERY,PRice2PaYBxC,Home. Shower then studying my ass off for U.S. regents tomorrow  P.S. -Taco Bell has the worst service. No offense to any1 tht works there
0,1979665201,Sun May 31 04:00:35 PDT 2009,NO_QUERY,rowanmmcdonald,was wondering why he felt so ravenous but then remembered he told mum he wanted no dinner earlier. My bad 
0,2295755152,Tue Jun 23 08:20:05 PDT 2009,NO_QUERY,peggyrossmanith,"Quote from one of my friends on Facebook: &quot;Can't wait for the John and Kate custody draft.&quot; He's so mean, but um, he may be right "
0,2185279827,Mon Jun 15 17:08:49 PDT 2009,NO_QUERY,poison_Whisper,"needs to watch a film to distract her mind from thinking, because otherwise she's going to go insane. "
4,1958115809,Fri May 29 02:42:52 PDT 2009,NO_QUERY,dathomas1,holidays!!!! I love it 
4,2048843598,Fri Jun 05 15:52:05 PDT 2009,NO_QUERY,RocWithFort,"@Fashionista187 LOL, I see. Thank you "
4,1956495207,Thu May 28 22:00:16 PDT 2009,NO_QUERY,JsonTheGeek,new page updated tonight.  still not used to &quot;twittering&quot; or &quot;tweeting&quot; or whatever the fuck you call it. check out my comic though. 
4,1967116341,Fri May 29 19:00:12 PDT 2009,NO_QUERY,religionbites,@rodiell thanks. 
0,1957476860,Fri May 29 00:37:22 PDT 2009,NO_QUERY,cdels,Inshalla! Devo I wont be at the Astor tonight 
0,2212133357,Wed Jun 17 13:43:00 PDT 2009,NO_QUERY,iamsammis,@wyliemac WTF thanks a LOT! LOL i am no long number one on TTH  LOL
0,2265245537,Sun Jun 21 06:08:23 PDT 2009,NO_QUERY,hobnobsftww_,I need to restore my iPod. God no  Dunno whether to get a new one this close to holiday :\
0,2053703266,Sat Jun 06 05:26:30 PDT 2009,NO_QUERY,mattchoo1701,Waah! i missed her again. now i need to wait for tomorrow. Ahhh! 
